0.000000,0.003728,0.007457,0.011185,0.014914,0.018642,0.022371,0.026099,0.029828,0.033556,0.037285,0.041013,0.044741,0.048470,0.052198,0.055927,0.059655,0.063384,0.067112,0.070841,0.074569,0.078298,0.082026,0.085754,0.089483,0.093211,0.096940,0.100668,0.104397,0.108125,0.111854,0.115582,0.119311,0.123039,0.126767,0.130496,0.134224,0.137953,0.141681,0.145410,0.149138,0.152867,0.156595,0.160324,0.164052,0.167780,0.171509,0.175237,0.178966,0.182694,0.186423,0.190151,0.193880,0.197608,0.201337,0.205065,0.208793,0.212522,0.216250,0.219979,0.223707,0.227436,0.231164,0.234893,0.238621,0.242350,0.246078,0.249806,0.253535,0.257263,0.260992,0.264720,0.268449,0.272177,0.275906,0.279634,0.283363,0.287091,0.290819,0.294548,0.298276,0.302005,0.305733,0.309462,0.313190,0.316919,0.320647,0.324376,0.328104,0.331832,0.335561,0.339289,0.343018,0.346746,0.350475,0.354203,0.357932,0.361660,0.365389,0.369117,0.372845,0.376574,0.380302,0.384031,0.387759,0.391488,0.395216,0.398945,0.402673,0.406402,0.410130,0.413858,0.417587,0.421315,0.425044,0.428772,0.432501,0.436229,0.439958,0.443686,0.447415,0.451143,0.454871,0.458600,0.462328,0.466057,0.469785,0.473514,0.477242,0.480971,0.484699,0.488428,0.492156,0.495884,0.499613,0.503341,0.507070,0.510798,0.514527,0.518255,0.521984,0.525712,0.529441,0.533169,0.536897,0.540626,0.544354,0.548083,0.551811,0.555540,0.559268,0.562997,0.566725,0.570454,0.574182,0.577910,0.581639,0.585367,0.589096,0.592824,0.596553,0.600281,0.604010,0.607738,0.611467,0.615195,0.618923,0.622652,0.626380,0.630109,0.633837,0.637566,0.641294,0.645023,0.648751,0.652480,0.656208,0.659936,0.663665,0.667393,0.671122,0.674850,0.678579,0.682307,0.686036,0.689764,0.693493,0.697221,0.700949,0.704678,0.708406,0.712135,0.715863,0.719592,0.723320,0.727049,0.730777,0.734506,0.738234,0.741963,0.745691
597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531,597.973531
1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062,1195.947062
1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594,1793.920594
2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125,2391.894125
2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656,2989.867656
3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187,3587.841187
4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718,4185.814718
4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249,4783.788249
5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781,5381.761781
