-1.256637061435917246e+01;-3.041914579782201145e-05;-7.433405230406398800e+01
-1.244070690821558145e+01;-2.898231619674618287e-05;-7.280631164450733195e+01
-1.231504320207199044e+01;-2.744863513903794683e-05;-7.099709834912177087e+01
-1.218937949592839942e+01;-2.582679750418037656e-05;-6.891939233294642975e+01
-1.206371578978480841e+01;-2.412574569810033154e-05;-6.658718222724719737e+01
-1.193805208364121739e+01;-2.235465051292351291e-05;-6.401539488096283037e+01
-1.181238837749762638e+01;-2.052285701026335119e-05;-6.121981207995035845e+01
-1.168672467135403537e+01;-1.863984526551121235e-05;-5.821698434833581359e+01
-1.156106096521044435e+01;-1.671517845380776635e-05;-5.502414621977452214e+01
-1.143539725906685334e+01;-1.475845457576951958e-05;-5.165912386848168580e+01
-1.130973355292326232e+01;-1.277927169596182466e-05;-4.814024562559477260e+01
-1.118406984677967131e+01;-1.078716600133589054e-05;-4.448624945289472521e+01
-1.105840614063608029e+01;-8.791585440093285797e-06;-4.071619015285769194e+01
-1.093274243449248928e+01;-6.801831247571499262e-06;-3.684934505710775454e+01
-1.080707872834889827e+01;-4.827023634135230168e-06;-3.290512198017954404e+01
-1.068141502220530725e+01;-2.876059713941003793e-06;-2.890296515215389661e+01
-1.055575131606171624e+01;-9.575722152987964364e-07;-2.486226341999869049e+01
-1.043008760991812522e+01;9.201064230524025334e-07;-2.080226011698321287e+01
-1.030442390377453421e+01;2.748981547284756743e-06;-1.674196326066635976e+01
-1.017876019763094320e+01;4.521429634252172036e-06;-1.270005924723986013e+01
-1.005309649148735218e+01;6.230229011805477057e-06;-8.694828285519282218e+00
-9.927432785343761168e+00;7.868591485049591938e-06;-4.744063125009819970e+00
-9.801769079200170154e+00;9.430186214132163514e-06;-8.649908035498485859e-01
-9.676105373056579140e+00;1.090916570589683943e-05;2.925801664155730286e+00
-9.550441666912988126e+00;1.230018892428574873e-05;6.612437413558355459e+00
-9.424777960769397112e+00;1.359843722070763761e-05;1.017981504808068038e+01
-9.299114254625806097e+00;1.479961280281827385e-05;1.361361805368497357e+01
-9.173450548482215083e+00;1.590003480700374894e-05;1.690057935252404775e+01
-9.047786842338624069e+00;1.689652302871991196e-05;2.002822701516721082e+01
