-1.256637061435917246e+01;8.883596388754963158e+00;3.041914925638877776e-05
-1.244070690821558145e+01;1.044737105757473827e+01;2.898231779902005201e-05
-1.231504320207199044e+01;1.193805505402910860e+01;2.744863829207133676e-05
-1.218937949592839942e+01;1.334993022184568545e+01;2.582679895546391435e-05
-1.206371578978480841e+01;1.467773828654568646e+01;2.412574698951175378e-05
-1.193805208364121739e+01;1.591667678841513123e+01;2.235465115418833193e-05
-1.181238837749762638e+01;1.706241622774301447e+01;2.052285835141276493e-05
-1.168672467135403537e+01;1.811111460147030527e+01;1.863984637395788013e-05
-1.156106096521044435e+01;1.905943061711397490e+01;1.671517859946902718e-05
-1.143539725906685334e+01;1.990453287132113047e+01;1.475845603593484157e-05
-1.130973355292326232e+01;2.064410783263888760e+01;1.277927166931647207e-05
-1.118406984677967131e+01;2.127636484994078714e+01;1.078716691260694915e-05
-1.105840614063608029e+01;2.180003890500155350e+01;8.791585107914556829e-06
-1.093274243449248928e+01;2.221439031686806231e+01;6.801830343405868007e-06
-1.080707872834889827e+01;2.251920314219417918e+01;4.827022944908776481e-06
-1.068141502220530725e+01;2.271477985912604680e+01;2.876059307155287570e-06
-1.055575131606171624e+01;2.280193429287596985e+01;9.575718085130802137e-07
-1.043008760991812522e+01;2.278198266220818979e+01;-9.201069000042139123e-07
-1.030442390377453421e+01;2.265673116962202727e+01;-2.748982520728304735e-06
-1.017876019763094320e+01;2.242846252963984455e+01;-4.521430684967242541e-06
-1.005309649148735218e+01;2.209991962619833927e+01;-6.230230362280764211e-06
-9.927432785343761168e+00;2.167428761640571722e+01;-7.868592512227934321e-06
-9.801769079200170154e+00;2.115517354079248236e+01;-9.430187226655561972e-06
-9.676105373056579140e+00;2.054658436796178123e+01;-1.090916706880662446e-05
-9.550441666912988126e+00;1.985290290382820189e+01;-1.230019039866192543e-05
-9.424777960769397112e+00;1.907886225734023000e+01;-1.359843886028500037e-05
-9.299114254625806097e+00;1.822953355159646094e+01;-1.479961468398016677e-05
-9.173450548482215083e+00;1.731026179757115457e+01;-1.590003615170587636e-05
-9.047786842338624069e+00;1.632667854022172804e+01;-1.689652452885326284e-05
-8.922123136195033055e+00;1.528464662448688038e+01;-1.778649370542950692e-05
-8.796459430051442041e+00;1.419023676326342276e+01;-1.856793625165664707e-05
-8.670795723907851027e+00;1.304969557896501620e+01;-1.923942408410539429e-05
-8.545132017764260013e+00;1.186941276982873461e+01;-1.980010857582925610e-05
-8.419468311620668999e+00;1.065588848063736549e+01;-2.024971531522368196e-05
-8.293804605477077985e+00;9.415700285818950022e+00;-2.058853877073829608e-05
-8.168140899333486971e+00;8.155470201101577388e+00;-2.081743189741303013e-05
-8.042477193189895956e+00;6.881831730076131137e+00;-2.093779542278184636e-05
-7.916813487046304054e+00;5.601397150367115607e+00;-2.095156154524602243e-05
-7.791149780902712152e+00;4.320725169622996020e+00;-2.086117811828103186e-05
-7.665486074759120250e+00;3.046289130008638324e+00;-2.066958925084350085e-05
-7.539822368615528347e+00;1.784445823110801577e+00;-2.038021172445780849e-05
-7.414158662471936445e+00;5.414052143192344957e-01;-1.999691349041654576e-05
-7.288494956328344543e+00;-6.767989803590408471e-01;-1.952398545768119220e-05
-7.162831250184752641e+00;-1.864337543414155807e+00;-1.896611531471137368e-05
-7.037167544041160738e+00;-3.015612835576012785e+00;-1.832835690684930796e-05
-6.911503837897568836e+00;-4.125284495044573063e+00;-1.761609897954485859e-05
