-0.121259;0;;;;;;;;
0.12126;0;;;;;;;;0.053
-0.094163;0;;;;;;;;
0.094149;0;;;;;;;;
-0.231232;0;;;;;;;;
0.23123;0;;;;;;;;
-0.512755;0;;;;;;;;
0.512665;0;;;;;;;;
-0.12086;0.01;;;;;;;;
0.12086;0.01;;;;;;;;
-0.094402;0.01;;;;;;;;
0.094389;0.01;;;;;;;;
-0.232698;0.01;;;;;;;;
0.232695;0.01;;;;;;;;
-0.505699;0.01;;;;;;;;
0.505619;0.01;;;;;;;;
-0.12046;0.02;;;;;;;;
0.12046;0.02;;;;;;;;
-0.094645;0.02;;;;;;;;
0.094632;0.02;;;;;;;;
-0.234196;0.02;;;;;;;;
0.23419;0.02;;;;;;;;
-0.498774;0.02;;;;;;;;
0.498703;0.02;;;;;;;;
-0.12006;0.03;;;;;;;;
0.120059;0.03;;;;;;;;
-0.094891;0.03;;;;;;;;
0.094879;0.03;;;;;;;;
-0.235726;0.03;;;;;;;;
0.235717;0.03;;;;;;;;
-0.491974;0.03;;;;;;;;
0.491912;0.03;;;;;;;;
-0.119659;0.04;;;;;;;;
0.119657;0.04;;;;;;;;
-0.095141;0.04;;;;;;;;
0.095129;0.04;;;;;;;;
-0.23729;0.04;;;;;;;;
0.237278;0.04;;;;;;;;
-0.485294;0.04;;;;;;;;
0.485241;0.04;;;;;;;;
-0.119258;0.05;;;;;;;;
0.119255;0.05;;;;;;;;
-0.095395;0.05;;;;;;;;
0.095384;0.05;;;;;;;;
-0.238889;0.05;;;;;;;;
0.238874;0.05;;;;;;;;
-0.478728;0.05;;;;;;;;
0.478684;0.05;;;;;;;;
-0.118855;0.06;;;;;;;;
0.118851;0.06;;;;;;;;
-0.095653;0.06;;;;;;;;
0.095643;0.06;;;;;;;;
-0.240525;0.06;;;;;;;;
0.240507;0.06;;;;;;;;
-0.472272;0.06;;;;;;;;
0.472237;0.06;;;;;;;;
-0.118451;0.07;;;;;;;;
0.118447;0.07;;;;;;;;
-0.095915;0.07;;;;;;;;
0.095906;0.07;;;;;;;;
-0.2422;0.07;;;;;;;;
0.242179;0.07;;;;;;;;
-0.46592;0.07;;;;;;;;
0.465894;0.07;;;;;;;;
-0.118047;0.08;;;;;;;;
0.118041;0.08;;;;;;;;
