-0.118556;0;;;;;;;;
0.118554;0;;;;;;;;0.053
-0.095891;0;;;;;;;;
0.095883;0;;;;;;;;
-0.241829;0;;;;;;;;
0.241817;0;;;;;;;;
-0.466611;0;;;;;;;;
0.466572;0;;;;;;;;
-0.118139;0.01;;;;;;;;
0.118136;0.01;;;;;;;;
-0.096166;0.01;;;;;;;;
0.096158;0.01;;;;;;;;
-0.243586;0.01;;;;;;;;
0.243572;0.01;;;;;;;;
-0.460178;0.01;;;;;;;;
0.460146;0.01;;;;;;;;
-0.11772;0.02;;;;;;;;
0.117716;0.02;;;;;;;;
-0.096446;0.02;;;;;;;;
0.096439;0.02;;;;;;;;
-0.245394;0.02;;;;;;;;
0.245377;0.02;;;;;;;;
-0.45383;0.02;;;;;;;;
0.453805;0.02;;;;;;;;
-0.117298;0.03;;;;;;;;
0.117294;0.03;;;;;;;;
-0.096732;0.03;;;;;;;;
0.096726;0.03;;;;;;;;
-0.247255;0.03;;;;;;;;
0.247236;0.03;;;;;;;;
-0.447561;0.03;;;;;;;;
0.447542;0.03;;;;;;;;
-0.116872;0.04;;;;;;;;
0.116867;0.04;;;;;;;;
-0.097025;0.04;;;;;;;;
0.09702;0.04;;;;;;;;
-0.249174;0.04;;;;;;;;
0.249152;0.04;;;;;;;;
-0.441363;0.04;;;;;;;;
0.441351;0.04;;;;;;;;
-0.116443;0.05;;;;;;;;
0.116437;0.05;;;;;;;;
-0.097325;0.05;;;;;;;;
0.097321;0.05;;;;;;;;
-0.251156;0.05;;;;;;;;
0.251131;0.05;;;;;;;;
-0.43523;0.05;;;;;;;;
0.435224;0.05;;;;;;;;
-0.116009;0.06;;;;;;;;
0.116003;0.06;;;;;;;;
-0.097633;0.06;;;;;;;;
0.09763;0.06;;;;;;;;
-0.253207;0.06;;;;;;;;
0.253179;0.06;;;;;;;;
-0.429154;0.06;;;;;;;;
0.429154;0.06;;;;;;;;
-0.11557;0.07;;;;;;;;
0.115563;0.07;;;;;;;;
-0.09795;0.07;;;;;;;;
0.097948;0.07;;;;;;;;
-0.255332;0.07;;;;;;;;
0.255301;0.07;;;;;;;;
-0.423125;0.07;;;;;;;;
0.42313;0.07;;;;;;;;
-0.115125;0.08;;;;;;;;
0.115118;0.08;;;;;;;;
-0.098276;0.08;;;;;;;;
0.098276;0.08;;;;;;;;
-0.25754;0.08;;;;;;;;
0.257507;0.08;;;;;;;;
-0.417134;0.08;;;;;;;;
0.417144;0.08;;;;;;;;
-0.114674;0.09;;;;;;;;
0.114666;0.09;;;;;;;;
-0.098613;0.09;;;;;;;;
0.098614;0.09;;;;;;;;
-0.259839;0.09;;;;;;;;
0.259804;0.09;;;;;;;;
-0.41117;0.09;;;;;;;;
0.411185;0.09;;;;;;;;
-0.114214;0.1;;;;;;;;
0.114206;0.1;;;;;;;;
-0.098962;0.1;;;;;;;;
0.098963;0.1;;;;;;;;
-0.262242;0.1;;;;;;;;
0.262204;0.1;;;;;;;;
-0.405219;0.1;;;;;;;;
0.405238;0.1;;;;;;;;
-0.113744;0.11;;;;;;;;
0.113736;0.11;;;;;;;;
-0.099324;0.11;;;;;;;;
0.099327;0.11;;;;;;;;
